RowNumber,Returns,Volatility,BTC,ETH,ETC,LTC,DASH,NEO,ZEC,XMR
3490,1.363046294,0.36730169,0.146604258,0.177307596,0.154846158,0.043854346,0.130929845,0.17700068,0.079509798,0.089947319
3491,1.394591321,0.420902746,0.120257952,0.172302207,0.172693737,0.169274641,0.215608762,0.030074893,0.04873693,0.071050877
3492,1.321366688,0.43696818,0.022231596,0.167127537,0.28567456,0.164868333,0.214777995,0.008069279,0.00346148,0.133789221
3493,1.28701623,0.375669359,0.072208194,0.161968785,0.198305315,0.061374895,0.149359971,0.158935914,0.1445437,0.053303226
3494,1.26238976,0.410540615,0.010209527,0.221341758,0.198905546,0.202924621,0.020442819,0.062879331,0.105786227,0.177510171
3495,1.456812846,0.374975367,0.208198214,0.160768241,0.107720252,0.134770992,0.10844726,0.150638334,0.048603647,0.08085306
3496,1.328587737,0.417859885,0.005482852,0.229253795,0.135186304,0.235414383,0.061196646,0.087291186,0.008023932,0.2381509
3497,1.308131111,0.389460947,0.007965851,0.026153307,0.1304447,0.231085111,0.134978601,0.169193803,0.064333912,0.235844716
3498,1.263775152,0.3668838,0.139165092,0.1202269,0.030455985,0.238128917,0.02991123,0.152727778,0.25963336,0.029750738
3499,1.361745106,0.394679738,0.137551174,0.072133471,0.246127451,0.178380917,0.136340845,0.082539235,0.094808824,0.052118083
3500,1.235663566,0.402805859,0.074406699,0.082987599,0.030217442,0.194529103,0.152232029,0.037982749,0.219384824,0.208259556
3501,1.478867066,0.411382496,0.230169759,0.023339177,0.120558225,0.246065519,0.291794624,0.059874962,0.008522608,0.019675125
3502,1.195087432,0.330932227,0.197288512,0.040384491,0.215361207,0.01844481,0.045276119,0.199453548,0.249361507,0.034429807
3503,1.269765488,0.354232956,0.128168991,0.090792511,0.150295334,0.078564179,0.02296627,0.177647792,0.144220552,0.207344371
3504,1.258289627,0.366302835,0.13348305,0.054200407,0.170040773,0.14609035,0.081042535,0.12972153,0.243957681,0.041463674
3505,1.360590943,0.354297187,0.309040735,0.011412316,0.279036077,0.073286081,0.044008027,0.114417381,0.086272203,0.082527179
3506,1.252105547,0.404491203,0.12215233,0.304515307,0.069321072,0.086307319,0.088026327,0.013970038,0.194450918,0.121256689
3507,1.219434147,0.359659185,0.100506733,0.085401084,0.033469037,0.06397568,0.170680273,0.172212139,0.246584133,0.127170922
3508,1.371488365,0.406620126,0.198644866,0.213878765,0.218174119,0.186657793,0.061062497,0.021636316,0.084422999,0.015522645
3509,1.35872319,0.396627036,0.198777041,0.155165496,0.062306701,0.078018523,0.255865479,0.048273767,0.151567504,0.05002549
3510,1.324067218,0.358218658,0.175906613,0.045933307,0.187600063,0.130265193,0.091979264,0.16529463,0.181191717,0.021829214
3511,1.363313079,0.363791288,0.148111191,0.157289994,0.215382653,0.050703114,0.077286225,0.188129046,0.031006428,0.132091349
3512,1.348843419,0.410415344,0.180721394,0.21930719,0.026008858,0.201233337,0.077587286,0.003448791,0.126541155,0.165151989
3513,1.299540468,0.367266777,0.126622254,0.156137341,0.067168862,0.105316752,0.034837722,0.152177978,0.129074003,0.228665089
3514,1.258462559,0.393844178,0.006454502,0.070453628,0.14216419,0.209006263,0.101442056,0.116064507,0.148500253,0.205914601
3515,1.381241699,0.418068527,0.131195817,0.162143774,0.005096734,0.196633358,0.195321854,0.042230009,0.018261291,0.249117163
3516,1.285506587,0.384158434,0.016149781,0.136918068,0.155640585,0.175892513,0.113382561,0.165930646,0.150082773,0.086003074
3517,1.362976979,0.41211288,0.181999897,0.18502726,0.172644766,0.066910525,0.23878789,0.00296786,0.092429992,0.059231812
3518,1.39561336,0.378212273,0.149529123,0.043142529,0.265185422,0.204682181,0.120917844,0.179543779,0.004088509,0.032910613
3519,1.271872457,0.415654663,0.006911828,0.196976453,0.209303562,0.121313566,0.118597677,0.045772575,0.068730402,0.232393936
3520,1.250199914,0.410807442,0.011106077,0.143791023,0.028182522,0.173564971,0.218265567,0.069058958,0.176724113,0.179306769
3521,1.232820341,0.390630011,0.040069796,0.073834989,0.15936997,0.194624387,0.06426568,0.086801318,0.194897907,0.186135953
3522,1.330095589,0.373600372,0.155194396,0.070685505,0.010025773,0.068299381,0.228533027,0.148365356,0.097291732,0.221604829
3523,1.324625269,0.382680713,0.157780786,0.102657331,0.097474361,0.194123068,0.060222723,0.087233709,0.177782943,0.122725079
3524,1.249373907,0.397453931,0.011734711,0.227837709,0.170332312,0.143379282,0.052761212,0.09620026,0.151789509,0.145965006
3525,1.376324462,0.387323054,0.14541467,0.072278101,0.002701683,0.109057274,0.308746429,0.142329517,0.069798139,0.149674187
3526,1.241336255,0.360574387,0.107257229,0.172064591,0.074926289,0.010393746,0.201186148,0.191687722,0.205242014,0.037242261
3527,1.353899434,0.417906572,0.017828962,0.154667824,0.132617866,0.220037869,0.170691546,0.089600109,0.022802705,0.19175312
3528,1.458771159,0.376764863,0.185662407,0.157560753,0.056392385,0.155548767,0.118130507,0.167361419,0.023763158,0.135580605
3529,1.316709375,0.4383223,0.051659081,0.24325073,0.001714312,0.200170161,0.210328,0.001290403,0.040452518,0.251134796
3530,1.409145887,0.379246502,0.14163084,0.069481997,0.173224552,0.209812174,0.105408474,0.165971283,0.043440308,0.091030372
3531,1.315281282,0.360811181,0.089514084,0.011526228,0.125896493,0.208990182,0.123872659,0.22804588,0.148822926,0.063331548
3532,1.279804207,0.364760032,0.063565589,0.121535079,0.124055166,0.118266752,0.114401508,0.199291379,0.179940567,0.078943961
3533,1.338720645,0.378599293,0.160101476,0.149386332,0.146843431,0.113887371,0.113621696,0.107748791,0.170298462,0.03811244
3534,1.394585785,0.360102862,0.239591122,0.041029572,0.141303328,0.135731637,0.057505521,0.14249392,0.101989573,0.140355327
3535,1.170231046,0.375707759,0.056241453,0.272851534,0.063012118,0.018341435,0.039735683,0.118185493,0.193290208,0.238342078
3536,1.306174813,0.399755696,0.158487807,0.005629033,0.198046146,0.137448916,0.208806228,0.014513228,0.177595791,0.099472851
3537,1.34743273,0.363274135,0.139232749,0.045508705,0.141286617,0.065922143,0.215283762,0.184882313,0.132606918,0.075276793
3538,1.2633883,0.36172106,0.073896281,0.171298811,0.025400724,0.060765324,0.190318527,0.221793701,0.179088096,0.077438536
3539,1.427858532,0.396391592,0.234829584,0.181543359,0.076146112,0.155880247,0.115636283,0.044329029,0.091476699,0.100158688
3540,1.424519888,0.36952232,0.171073556,0.109123818,0.056599856,0.168548464,0.108645296,0.182978788,0.064960342,0.138069879
3541,1.289472014,0.363118292,0.083690455,0.14037185,0.154463747,0.043490946,0.1715779,0.20454741,0.146491502,0.05536619
3542,1.247475605,0.365861817,0.097914659,0.132929593,0.232723976,0.061660651,0.101903593,0.157037521,0.192653485,0.023176522
3543,1.350006297,0.382470329,0.118938429,0.16187774,0.037169364,0.203025693,0.05392555,0.136141858,0.117506365,0.171415001
3544,1.289236611,0.378191918,0.128454458,0.177286964,0.13603579,0.034716025,0.160340835,0.112731965,0.168861093,0.081572869
3545,1.248175439,0.362829536,0.082501705,0.209414612,0.08431517,0.109194053,0.015903304,0.179565429,0.197538884,0.121566841
3546,1.304305096,0.402963845,0.041329812,0.252487578,0.215425401,0.089719911,0.143973491,0.097394269,0.086272383,0.073397155
3547,1.304566736,0.372154263,0.105364574,0.081512929,0.183026017,0.119596259,0.101805232,0.143089064,0.15865723,0.106948695
3548,1.234332697,0.410122836,0.055091949,0.130436724,0.142176509,0.176776129,0.085144143,0.010508449,0.178350928,0.22151517
3549,1.414272602,0.387349171,0.14461691,0.144267856,0.128896696,0.19101626,0.099458438,0.130232288,0.062839302,0.09867225
3550,1.219593566,0.426217608,0.003373334,0.033431865,0.111677135,0.109830036,0.366097017,0.014726284,0.125770462,0.235093867
3551,1.159064144,0.378456638,0.022542383,0.130478506,0.033435779,0.043337319,0.253743999,0.141352932,0.269545029,0.105564053
3552,1.272905887,0.406886159,0.112416829,0.158571826,0.033433582,0.199405621,0.192065766,0.031834898,0.252312327,0.019959151
3553,1.145725125,0.346596737,0.023758096,0.163402291,0.102207015,0.009769088,0.059232898,0.235056822,0.210635911,0.195937879
3554,1.230978132,0.406995181,0.069707271,0.194479529,0.009745416,0.09694326,0.208953501,0.03652137,0.195302897,0.188346756
3555,1.121367535,0.362614653,0.046067227,0.060602601,0.190186206,0.016767424,0.073811338,0.12408343,0.25091313,0.237568644
3556,1.395987562,0.401236583,0.175441206,0.010423587,0.19377353,0.163086007,0.184431209,0.045000233,0.041126616,0.186717613
3557,1.415496373,0.385438481,0.258836938,0.054137339,0.044746297,0.243798107,0.096301031,0.072656642,0.114108451,0.115415195
3558,1.286421273,0.376261354,0.118440933,0.116894497,0.014285914,0.204991056,0.039772032,0.127171692,0.185898166,0.19254571
3559,1.389822567,0.355495311,0.200529095,0.084616603,0.179445321,0.141063859,0.015805227,0.200473153,0.032797474,0.145269267
3560,1.243901527,0.357110744,0.050773357,0.125386621,0.119541828,0.048924251,0.085351153,0.215988289,0.129968372,0.224066129
3561,1.280584399,0.378258932,0.028165351,0.165132694,0.157276682,0.024299956,0.22537884,0.188900322,0.095188935,0.115657219
3562,1.319490014,0.40146554,0.111330101,0.198400036,0.202413442,0.179264045,0.046821043,0.056325977,0.116304311,0.089141044
3563,1.243713598,0.360340742,0.194678105,0.186425944,0.115049307,0.013343909,0.010578253,0.110645253,0.165681474,0.203597755
3564,1.392504865,0.369927172,0.231952557,0.038192271,0.18487548,0.081010293,0.160847856,0.107393123,0.126576737,0.069151684
3565,1.206566742,0.354545041,0.083183297,0.125957786,0.180317027,0.03803274,0.039298859,0.179000483,0.19197327,0.162236537
3566,1.342619716,0.383766567,0.147058623,0.166992312,0.201334789,0.056378005,0.175999568,0.108053526,0.123110365,0.021072811
3567,1.4252901,0.380182225,0.190368282,0.091124402,0.080256577,0.224572176,0.056805082,0.143060993,0.012587497,0.201224992
3568,1.317270233,0.375459271,0.025184397,0.081208828,0.132231921,0.121088711,0.21764488,0.21350198,0.105639787,0.103499496
3569,1.359928455,0.410321785,0.069265335,0.120781918,0.166868715,0.183057298,0.15261676,0.070786518,0.03805241,0.198571046
3570,1.326749874,0.3425076,0.142451679,0.067980974,0.097959116,0.097582179,0.054803357,0.255681378,0.081705104,0.201836212
3571,1.306352191,0.372369579,0.089408453,0.105533745,0.158316968,0.119269971,0.072268081,0.153097825,0.125179021,0.176925936
3572,1.372193933,0.397068618,0.179984138,0.229008542,0.15537938,0.161508636,0.08286252,0.05959262,0.124682885,0.006981279
3573,1.361337467,0.365272594,0.101781518,0.197684475,0.143420385,0.102405275,0.10781112,0.227101656,0.072390394,0.047405176
3574,1.236422536,0.40641303,0.007491307,0.099458987,0.217753077,0.152582716,0.139580119,0.054239026,0.163338425,0.165556342
3575,1.134629174,0.360929819,0.250827458,0.038448987,0.063463265,0.000796115,0.072388058,0.025524545,0.281900942,0.266650629
3576,1.191777495,0.386733178,0.114910433,0.055331345,0.173017102,0.019993995,0.192728006,0.03395279,0.228697541,0.181368787
3577,1.303544577,0.382448954,0.247432643,0.229045597,0.069155913,0.034005142,0.1409425,0.039736799,0.20905838,0.030623025
3578,1.31567378,0.380624429,0.059922305,0.145879943,0.137475304,0.092700931,0.155432703,0.157287079,0.116292433,0.135009302
3579,1.311510001,0.369459199,0.142542014,0.193209507,0.018762368,0.091897585,0.115672791,0.15224034,0.178674778,0.107000618
3580,1.273090425,0.376792368,0.044151081,0.096854041,0.158625946,0.153685265,0.085052423,0.155213718,0.16314367,0.143273857
3581,1.321027542,0.401422749,0.16440916,0.091444537,0.051183848,0.164413778,0.177487511,0.022909113,0.174346936,0.153805117
3582,1.3433291,0.379640267,0.189963796,0.029432741,0.202583531,0.124322026,0.111727338,0.074169824,0.13826697,0.129533775
3583,1.330110221,0.420184608,0.052032206,0.13575672,0.164137595,0.140627768,0.216359529,0.037002935,0.049850407,0.204232839
3584,1.437253327,0.374367913,0.165860897,0.138512777,0.065589874,0.212647574,0.121502914,0.195246457,0.060911436,0.03972807
3585,1.370363498,0.36722254,0.168998832,0.092263073,0.204619446,0.002846559,0.193264313,0.164260489,0.039771968,0.13397532
3586,1.272812202,0.396187424,0.144946471,0.080765201,0.155612924,0.119656947,0.139493615,0.016236628,0.200556531,0.142731683
3587,1.202616897,0.374973377,0.031761356,0.256203937,0.064659772,0.024420054,0.211205524,0.183781275,0.212884122,0.015083959
3588,1.423388105,0.413750138,0.135681068,0.159054045,0.063125183,0.21081421,0.169653067,0.064256169,0.000735402,0.196680856
3589,1.314458272,0.397464541,0.171658701,0.099845485,0.077502953,0.231589969,0.04473541,0.029133374,0.154086016,0.191448091
3590,1.269733827,0.357169229,0.117305615,0.16488083,0.179307591,0.05489992,0.088956411,0.193022746,0.178747316,0.02287957
3591,1.367684109,0.362092883,0.177704537,0.096972714,0.058805233,0.124589312,0.135650805,0.174116645,0.16114074,0.071020014
3592,1.275739894,0.364853576,0.065106895,0.19730386,0.079376897,0.114456475,0.058987928,0.199564741,0.167862371,0.117340833
3593,1.16130688,0.399194648,0.009609321,0.160824806,0.236222636,0.065718513,0.062069613,0.034990737,0.182673436,0.247890938
3594,1.451019187,0.372633421,0.218428741,0.14444925,0.171936907,0.140002764,0.072166988,0.153876781,0.019564444,0.079574124
3595,1.138461328,0.347119884,0.143164246,0.092796865,0.167539075,0.042986195,0.013295653,0.136724047,0.316058064,0.087435854
3596,1.251280191,0.401240181,0.040623627,0.128352207,0.203296647,0.277556226,0.038175504,0.088281181,0.166770409,0.056944198
3597,1.205551635,0.388364675,0.111504578,0.094558793,0.099996712,0.052776955,0.227473337,0.049812542,0.267399303,0.09647778
3598,1.427195089,0.389139424,0.147730335,0.156642316,0.120618543,0.218139606,0.080479516,0.138037327,0.030587538,0.107764821
3599,1.302477902,0.366222224,0.092493631,0.099241197,0.12518963,0.032994047,0.202163454,0.188600678,0.1197191,0.139598262
3600,1.344535538,0.402331213,0.030287748,0.090394348,0.07572106,0.275929846,0.127614597,0.143197597,0.028560303,0.2282945
3601,1.361032653,0.384579751,0.057541239,0.084806044,0.189173179,0.227041295,0.122927099,0.191015555,0.046005357,0.081490231
3602,1.194549753,0.400405423,0.088737443,0.182811486,0.128863872,0.054764991,0.131115146,0.007789973,0.224762507,0.181154582
3603,1.317570502,0.394430449,0.134823451,0.115720679,0.265023593,0.102837565,0.149359443,0.059343582,0.132404652,0.040487035
3604,1.264227905,0.414879639,0.088757245,0.080183362,0.230091793,0.241414056,0.148053474,0.010059999,0.19479635,0.006643721
3605,1.433393976,0.383474896,0.190193646,0.142145589,0.043410447,0.095566702,0.226704404,0.132997764,0.057540671,0.111440777
3606,1.267170611,0.380721806,0.088668048,0.224263815,0.047865311,0.046725151,0.174564407,0.133807999,0.17411801,0.109987259
3607,1.273930362,0.406767523,0.083103915,0.197153796,0.193124303,0.159842864,0.109718075,0.035461663,0.185199794,0.03639559
3608,1.444915065,0.392369024,0.153227334,0.201011288,0.093755492,0.126609215,0.177368211,0.128489792,0.028766439,0.090772229
3609,1.362497752,0.346378943,0.269938635,0.103910826,0.047686067,0.134390684,0.014836475,0.172910823,0.166020927,0.090305562
3610,1.282359219,0.373937672,0.122384689,0.10833392,0.114429576,0.034424154,0.223699904,0.13258783,0.18404556,0.080094366
3611,1.212849881,0.367064513,0.20847089,0.28964172,0.004274099,0.029278023,0.068559115,0.090728478,0.280899711,0.028147963
3612,1.063196783,0.390373231,0.018627643,0.105241136,0.165474394,0.017496714,0.120668654,0.013848221,0.319402203,0.239241034
3613,1.242233156,0.401986574,0.024537648,0.213585523,0.114809339,0.064544982,0.193151262,0.078594607,0.158548924,0.152227715
3614,1.342808787,0.384097922,0.111745357,0.200812327,0.125458422,0.05374353,0.239047447,0.150106444,0.113339515,0.005746957
3615,1.426025032,0.380407356,0.18044347,0.110899084,0.135762468,0.11873666,0.134608365,0.124776987,0.053258482,0.141514483
3616,1.394120822,0.395624258,0.184870691,0.151016045,0.142523995,0.200791884,0.026598424,0.067425065,0.02889551,0.197878385
3617,1.385195815,0.411985673,0.058581393,0.251172078,0.092455395,0.185764586,0.228441231,0.123043568,0.053827991,0.006713758
3618,1.343675211,0.393009813,0.152249073,0.132003386,0.114802651,0.146289884,0.148466331,0.064314892,0.168498064,0.073375718
3619,1.432190555,0.399902549,0.250919153,0.228055053,0.146357315,0.226561522,0.025179948,0.052399063,0.034342453,0.036185494
3620,1.24795687,0.387039139,0.105840666,0.066064745,0.169482471,0.124574034,0.105843822,0.05792422,0.208371553,0.161898488
3621,1.432153719,0.378767549,0.148165126,0.075424085,0.101777322,0.135604136,0.178084086,0.164695841,0.023671308,0.172578096
3622,1.327681825,0.356917946,0.19164418,0.138591842,0.084177207,0.052857732,0.068747864,0.16135531,0.128316948,0.174308917
3623,1.36005325,0.387069981,0.080286426,0.094733514,0.078071657,0.085734502,0.276674969,0.164110269,0.045133806,0.175254857
3624,1.328542074,0.355784981,0.15982354,0.06595984,0.198764179,0.077808499,0.052640716,0.178865597,0.093617573,0.172520056
3625,1.121682406,0.31821995,0.125203838,0.022839578,0.117378328,0.023537964,0.002047716,0.262858933,0.251802436,0.194331207
3626,1.332076319,0.378183039,0.186490183,0.037599244,0.128953836,0.177018809,0.127862656,0.088146632,0.208547278,0.045381362
3627,1.188253774,0.382017104,0.124154516,0.003004211,0.240702405,0.179626402,0.032743104,0.040642128,0.263832067,0.115295167
3628,1.251633707,0.383585527,0.220526743,0.039946114,0.197593095,0.10707552,0.013642569,0.0038361,0.14218119,0.275198669
3629,1.30295371,0.352432275,0.216391666,0.015577779,0.190583867,0.035244513,0.055626526,0.144274094,0.085147454,0.257154102
3630,1.345152987,0.424529478,0.158210118,0.307546994,0.094670495,0.02631243,0.268730188,0.000148837,0.019605211,0.124775728
3631,1.229634756,0.354524272,0.265869988,0.110358872,0.129424112,0.005962828,0.091910149,0.081952588,0.279172694,0.03534877
3632,1.320953701,0.370658415,0.139508779,0.018290226,0.258243916,0.028622052,0.265630556,0.152814029,0.124533239,0.012357202
